tag,actual,predicted,confidence,correct
PercentageOfPlacementFeeBasedOnGrossProceedsRaisedInOffering,Cash Flow,Revenue,0.3810913562774658,False
FairValueOfCommonStockOptionsIssuedAsCompensation,Equity,Cost,0.22792139649391174,False
NumberOfAffiliatedMutualFundsTrustees,Other,Assets,0.32866039872169495,False
ResortandClubManagementRevenue,Revenue,Revenue,0.6702325344085693,True
HeldToMaturitySecuritiesRealizedGain,Assets,Assets,0.24464014172554016,True
CommonStockDividendDeclaredBasedOnDailyAmountPerShare,Equity,Income,0.283779501914978,False
InvestmentOwnedOwnershipPercentage,Assets,Assets,0.4625420570373535,True
PaymentToEmployeeAdvances,Cash Flow,Cost,0.23209208250045776,False
ProvisionForDoubtfulAccountsAndInventoryAdjustments,Assets,Other,0.22109469771385193,False
TreasuryStockSharesAcquiredNetOfTaxWithholdings,Equity,Assets,0.41395872831344604,False
IncomeLossFromEquityMethodInvestmentsCashFlowEffect,Assets,Equity,0.37931111454963684,False
ChangeInAccruedRelatedPartyInterest,Other,Other,0.5541063547134399,True
Numberofownedandoperatedrenewableenergybusinesses,Other,Assets,0.35502490401268005,False
SoftwareAcquisitionExpense,Expenses,Expenses,0.6455807089805603,True
DivestmentExpenses,Expenses,Expenses,0.5519676804542542,True
FinancialServicesIncomeLossFromEquityMethodInvestments,Assets,Equity,0.47570285201072693,False
WirelessCommunicationsProductsRevenue,Revenue,Revenue,0.6848430633544922,True
IncentiveRevenue,Revenue,Revenue,0.8428515195846558,True
UnrecognizedTaxExpenseForUsSourceShippingIncome,Expenses,Expenses,0.38172537088394165,True
OtherOrganizationAndOfferingCosts,Expenses,Other,0.5075768232345581,False
SiembraMineraBeneficialOwnershipByVenezuela,Other,Equity,0.47281134128570557,False
StockRepurchasedandRetiredDuringPeriodAccrued,Equity,Assets,0.3194492757320404,False
UnrecognizedTaxBenefitsreversingwithin12monthsthatwouldimpactETR,Other,Other,0.20828483998775482,True
DerivativeAssetFairValueGrossAssetByCounterparty,Assets,Assets,0.7363761067390442,True
StockIssuedDuringPeriodValueStepAcquisitions,Equity,Cost,0.2998937666416168,False
StockIssuedDuringPeriodValueMergers,Equity,Cost,0.25170567631721497,False
PerformanceUnitsAdjustmentForPerformanceMultiplierRangeMaximum,Other,Assets,0.3078238070011139,False
OtherComprehensiveIncomeLossTaxExpenses,Expenses,Other,0.5545125007629395,False
ConversionOfNotesPayable,Liabilities,Cost,0.23683179914951324,False
TumbleweedOwesTheJointVentureCompanyRepresentingIts40ShareOfCostsInExcessOfTheFirst,Expenses,Cost,0.4254961609840393,False
PercentageOfLoansToLoans,Other,Liabilities,0.3444325923919678,False
RealEstateHeldForSaleImprovements,Other,Assets,0.3222889006137848,False
PaymentForLoanAndLeaseOriginationsAndPrincipalCollections,Cash Flow,Expenses,0.22336271405220032,False
AllocatedToAdditionalPaidInCapitalForTheIntrinsicValueOfTheBeneficialConversionFeature,Equity,Cost,0.29579561948776245,False
NumberOfReportingUnitsImpactOnNetRevenueAndProfitability,Revenue,Revenue,0.4502032995223999,True
DebtRefinancingNewMortgageLoans3,Liabilities,Liabilities,0.5242723226547241,True
FavorableCharterPartyContractsAmortizationinThreeYears,Expenses,Cost,0.2931702435016632,False
ClientCollectedCashAndCashEquivalentsAtCarryingValue,Assets,Equity,0.2830454111099243,False
FinancingReceivableCreditQualityRelationshipThresholdforReview,Assets,Revenue,0.20309153199195862,False
OtherComprehensiveIncomeLossFinancialLiabilitiesAdjustmentExcludingOpeningImpactNetofTax,Liabilities,Other,0.7951350808143616,False
NumberofROICAwardsExcludedfromDilutedSharesOutstanding,Equity,Revenue,0.30069252848625183,False
IndemnificationLiabilityDeductibleAmount,Liabilities,Liabilities,0.8606514930725098,True
DerivativeSwapsTerminatedNotSettled,Other,Other,0.4577345550060272,True
ScheduleOfDisclosureOfSharebasedCompensationArrangementsBySharebasedPaymentAwardZeroThreeFourEightEightThreeNineEightNinevzdhvwDVSNKf,Cash Flow,Income,0.19790403544902802,False
Cashcashequivalentsandrestrictedcashperiodincreasedecrease,Assets,Cash Flow,0.2594142556190491,False
ConvertibleNote4TypenexBalanceAtJune302016,Other,Cost,0.22673587501049042,False
AllocatedShareBasedCompensationExpenseCredit,Expenses,Expenses,0.590982973575592,True
RestrictedStockWithholdings,Equity,Assets,0.33072784543037415,False
StockRepurchasedAndRetiredAtEndOfPeriodValue,Equity,Cost,0.34777262806892395,False
ComputerAmpEquipmentCostAtMarch312017,Assets,Cost,0.7587457895278931,False
CoveredLoansNonaccrual,Other,Liabilities,0.33348801732063293,False
IssuanceOfSeriesPreferredStockAsPaymentOfOfferingCosts,Expenses,Cost,0.7466370463371277,False
InvestmentInJointVenturesDeficit,Assets,Cost,0.49227145314216614,False
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetValue,Assets,Assets,0.9345113635063171,True
AggregateWarrantReceived,Other,Revenue,0.2881539762020111,False
GainOnSaleOfSubsidiaryToJointVenture,Cash Flow,Income,0.3229129910469055,False
RetirementPlanAnnuitiesIncome,Other,Income,0.7021692991256714,False
ProceedFromPaymentsToJointInterestPartners,Cash Flow,Cost,0.1588553488254547,False
AvailableforsaleSecuritiesExpectedDebtMaturitiesNextRollingTwelveMonthsAmortizedCostBasis,Revenue,Cost,0.6557785272598267,False
AccretionOfDirectFinancingLease,Other,Cost,0.21446309983730316,False
DiscontinuedOperationTaxEffectOfIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriod,Other,Income,0.7818306684494019,False
DebtRetirementExpense,Expenses,Expenses,0.5519481301307678,True
TotalIntangibleAssetsAmortizationExpense,Expenses,Expenses,0.5049105286598206,True
ScheduleOfSegmentReportingInformationRevenuesBySegmentZeroThreeFiveZeroNineFourZeroZeroSevenHfPTwodyLHwbGV,Revenue,Revenue,0.8467945456504822,True
RangeOfExercisePrices001039OptionsOutstanding,Other,Cost,0.42922142148017883,False
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTaxPortionAttributableNoncontrollingInterest,Revenue,Other,0.8853445053100586,False
Goodwillreallocation,Assets,Revenue,0.32483386993408203,False
ConvertibleDebenture,Other,Cost,0.6005347371101379,False
LoanPayableForAcquisitionOfEquipment,Assets,Cost,0.41323697566986084,False
AccruedInterestExpensesCurrent,Expenses,Expenses,0.651247501373291,True
SelfInsurancePlanIndividualClaimMinimumAmount,Other,Cost,0.2839817702770233,False
LiabilityforClaimsandClaimsAdjustmentExpenseLife,Expenses,Liabilities,0.49415987730026245,False
DueToJointVenturePartners,Other,Income,0.18684643507003784,False
PercentageOfInventoryPurchasesFromTopTwoSuppliers,Assets,Assets,0.41281792521476746,True
AccruedInterestReceivablesFairValueDisclosures,Assets,Liabilities,0.31725671887397766,False
CommitmentsAndContingenciesZeroThreeFiveTwoFiveZeroTDQhrFSThreeMNkb,Other,Cost,0.2263781726360321,False
SharesOutstandings,Equity,Assets,0.46710819005966187,False
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsAndStockAppreciationRightOutstandingWeightedAverageExercisePrice,Equity,Cost,0.45701268315315247,False
NonServicePensionCosts,Expenses,Cost,0.45994606614112854,False
NumberOfSeparatePropertyOrFundCoInvestments,Assets,Assets,0.4126029908657074,True
InterestandOtherIncomeIncludingDiscontinuedOperations,Other,Other,0.471494197845459,True
NumberOfSeparateParagraphFourNotices,Other,Other,0.31275448203086853,True
TotalOtherOperatingActivities,Other,Other,0.8713420629501343,True
SettlementsAndDefenseFees,Other,Cost,0.3396291434764862,False
ReinsuranceRecoverablesOnUnpaidLosses,Other,Liabilities,0.3795037865638733,False
PublicUtilitiesPropertyPlantAndEquipmentOtherPropertyAtCostLessAccumulatedDepreciation,Expenses,Other,0.5959885120391846,False
RoyaltyPerTonYear2,Other,Revenue,0.22887133061885834,False
Fairvalueofcommonstockissuedforfutureservices,Equity,Cost,0.22734306752681732,False
ScheduleOfChangesInConstructionInProgressByProjectZeroThreeFiveOneNineZeroSevenXsSevenNDpcCZeroSZero,Other,Other,0.1860707402229309,True
NumberOfLimitedPartnershipUnitsIssuedToNonControlling,Other,Other,0.5335513949394226,True
PoliciesReinsuredbyForeignCompanyNotEngagedinInsurance,Other,Other,0.7489892244338989,True
IncreaseDecreaseInDistributionsPayable,Liabilities,Cost,0.1987602412700653,False
AggregateGuaranteedMinimumDeathBenefitValueOnVariableAnnuityPoliciesInForce,Other,Cost,0.22209686040878296,False
SaleOfCommonStockAndWarrantsPricePerShares,Equity,Cost,0.45291706919670105,False
NetIncomeLossAttributableToCommonStockholdersAndNoncontrollingInterestBasic,Equity,Income,0.4275723099708557,False
IssuanceOfCommonStockSharesInConvertibleNotesPayableAndRelatedAccruedInterest,Liabilities,Equity,0.2783263623714447,False
DeferredInterestNumberOfQuarterlyPayments,Liabilities,Cost,0.2760312259197235,False
ImpairedFinancingReceivableWithNoRelatedAllowanceInterestIncomeRecognized,Assets,Other,0.4227598309516907,False
VectrensemissionrateasmeasuredinlbsCO2MWhpriortoinstallationofnewtechnology,Other,Assets,0.2782737612724304,False
PaymentsForAffordableHousingPrograms,Cash Flow,Cost,0.3500092625617981,False
AvailableForSaleSecuritiesDebtMaturitiesRollingYearTwoThroughThreeFairValue,Revenue,Cost,0.31785884499549866,False
RevenuesRecordedInExcessOfFunding,Revenue,Revenue,0.8766114115715027,True
StockIssuedDuringPeriodSharesStockOptionsExercisedGross,Equity,Cost,0.3977539837360382,False
PropertySalesDeposits,Revenue,Revenue,0.3560924828052521,True
PercentageOfGasRevenueGeneratedInGivenPeriod,Revenue,Revenue,0.7324842810630798,True
PaymentsForProceedsFromOtherInterestEarningAssets,Assets,Assets,0.5199292898178101,True
PaymentsToAcquireInterestInSubsidiariesAndAffiliatesNetOfCashAcquired,Assets,Cost,0.3285473585128784,False
BankCovenantMinimumNetWorthRequirementPostAmendment,Other,Cost,0.2717044949531555,False
EquityMethodInvestmentsSeriesOfIndividuallyImmaterialInvestments,Assets,Equity,0.7679681777954102,False
SharesRemainAvailableForPurchase,Equity,Assets,0.3123389184474945,False
FindersFeePaidOnConvertiblePromissoryNote,Other,Cost,0.385684072971344,False
ResearchAndClinicalTrialExpenses,Expenses,Expenses,0.7395791411399841,True
ShareBasedCompensationShareWarrantsIssuedAsPartOfSettlementWeightedAverageExercisePrice,Other,Cost,0.5170779824256897,False
SummaryOfInvestmentsOtherThanInvestmentsInRelatedPartiesCost,Assets,Cost,0.49540889263153076,False
NonaccrualTroubleDebtRestructuringCurrent,Liabilities,Liabilities,0.46356943249702454,True
PaymentstoAcquireOilandGasPropertyandEquipmentandtoExploreandDevelopOilandGasProperties,Assets,Assets,0.29033082723617554,True
OtherUtilityIncome,Other,Other,0.4593108594417572,True
AccruedSampleProcessingFees,Other,Expenses,0.3381290137767792,False
Percentageofperformancesharepayoutmeasuredbyreturnoninvestedcapital,Equity,Assets,0.23025494813919067,False
PrepaidHealthInsuranceNoncurrent,Other,Other,0.5509693622589111,True
ReconciliationOfOperatingProfitLossFromSegmentsToConsolidatedNonCashAdjustments,Assets,Income,0.2364877611398697,False
HolidayPayAllowancenetSalary,Other,Cost,0.28172338008880615,False
ScheduleOfPledgedDepositsZeroThreeFiveThreeEightZeroQsSixLBZgGTwoKGZero,Other,Cost,0.2029256671667099,False
AccruedRevenuePayableCurrent,Revenue,Revenue,0.6527963280677795,True
